case,DiceCoefficient,HDCoefficient,score
MASK_130.nrrd,0.7826432703919275,94.41398201537736,-93.63133874498543
MASK_131.nrrd,0.6986037359566514,90.96153033013462,-90.26292659417797
MASK_132.nrrd,0.8842997980633905,33.67491648096547,-32.79061668290208
MASK_133.nrrd,0.0,239.80408670412604,-239.80408670412604
MASK_134.nrrd,0.0,249.6096953245206,-249.6096953245206
MASK_135.nrrd,0.7561659298278619,19.4164878389476,-18.660321909119737
MASK_136.nrrd,0.8370943621237775,41.19465984809196,-40.35756548596818
MASK_137.nrrd,0.8492048604597844,10.246950765959598,-9.397745905499814
MASK_138.nrrd,0.852694930472978,15.588457268119896,-14.735762337646918
MASK_139.nrrd,0.852869444029665,9.486832980505138,-8.633963536475473
MASK_140.nrrd,0.5481904946040004,106.5269918846862,-105.9788013900822
MASK_141.nrrd,0.0,124.18534535121283,-124.18534535121283
MASK_142.nrrd,0.786102752702552,39.87480407475377,-39.088701322051215
MASK_143.nrrd,0.9141458403957284,25.0,-24.08585415960427
MASK_144.nrrd,0.28431462244142625,111.09005356016353,-110.8057389377221
MASK_145.nrrd,0.8698404132630635,39.408120990476064,-38.538280577213
MASK_146.nrrd,0.5564690638586152,72.44998274671983,-71.89351368286121
MASK_147.nrrd,0.3860141759687619,133.9776100697426,-133.59159589377384
MASK_148.nrrd,0.48163557710853333,43.54308211415448,-43.061446537045946
MASK_149.nrrd,0.09805355958623613,60.241181927316134,-60.1431283677299
MASK_150.nrrd,0.8411582188510711,53.600373133029585,-52.759214914178514
MASK_151.nrrd,0.5858316947617259,40.496913462633174,-39.91108176787145
MASK_152.nrrd,0.13253385550308566,154.4603508995108,-154.3278170440077
MASK_153.nrrd,0.7180946314187635,61.220911460055866,-60.5028168286371
MASK_154.nrrd,0.7720560228287408,56.08029957123981,-55.30824354841107
MASK_155.nrrd,0.899229902985962,10.816653826391969,-9.917423923406007
MASK_156.nrrd,0.8664744967754543,19.72308292331602,-18.856608426540568
MASK_157.nrrd,0.8402205350686912,26.153393661244042,-25.31317312617535
MASK_158.nrrd,0.7970001989258007,423.793581829645,-422.9965816307192
MASK_159.nrrd,0.9172002426813904,30.886890422961002,-29.969690180279613
MASK_160.nrrd,0.38719353582979527,134.07833531186162,-133.69114177603183
MASK_161.nrrd,0.0,135.6244815658294,-135.6244815658294
MASK_162.nrrd,0.5953260271230546,53.16954015223378,-52.57421412511072
MASK_163.nrrd,0.3053725040035146,29.34280150224242,-29.037428998238905
MASK_164.nrrd,0.4593916473506568,111.49887891813083,-111.03948727078017
MASK_165.nrrd,0.0,190.9607289470796,-190.9607289470796
MASK_166.nrrd,0.20144068945371787,235.40178419034976,-235.20034350089605
MASK_167.nrrd,0.8722567299175299,14.177446878757825,-13.305190148840296
MASK_168.nrrd,0.0,369.2072588668863,-369.2072588668863
MASK_169.nrrd,0.7609086415314789,8.774964387392123,-8.014055745860643
MASK_170.nrrd,0.5598582637307011,45.661800227323496,-45.10194196359279
MASK_171.nrrd,0.5376170872859615,39.01281840626232,-38.47520131897636
MASK_172.nrrd,0.6697160837327196,56.22277118748239,-55.55305510374967
MASK_173.nrrd,0.8574439061103533,9.899494936611665,-9.042051030501312
MASK_174.nrrd,0.719198804271696,27.586228448267445,-26.86702964399575
MASK_175.nrrd,0.7774208340532107,437.47571361162437,-436.69829277757117
MASK_176.nrrd,0.7599621521994105,13.92838827718412,-13.168426124984709
MASK_177.nrrd,0.7600255631890078,19.235384061671343,-18.475358498482336
MASK_178.nrrd,0.2672504314714451,74.76630257007497,-74.49905213860353
MASK_179.nrrd,0.4488417722481634,68.62943974709395,-68.1805979748458
MASK_180.nrrd,0.8827422612616844,46.130250378683186,-45.2475081174215
MASK_181.nrrd,0.3512665146640847,88.0,-87.64873348533591
MASK_182.nrrd,0.8668912665914479,31.32091952673165,-30.454028260140202
MASK_183.nrrd,0.6271943049192144,116.40446726822816,-115.77727296330895
MASK_184.nrrd,0.8662454273362155,7.0,-6.1337545726637845
MASK_185.nrrd,0.806088608516638,36.810324638611924,-36.004236030095285
MASK_186.nrrd,0.8858612145849989,20.639767440550294,-19.753906225965295
MASK_187.nrrd,0.7968905116858206,25.13961017995307,-24.34271966826725
MASK_188.nrrd,0.8641514648977336,11.74734012447073,-10.883188659572996
MASK_189.nrrd,0.6793690545316683,62.80127387243033,-62.12190481789866
MASK_190.nrrd,0.933061950169092,17.88854381999832,-16.955481869829228
MASK_191.nrrd,0.7884188522293818,25.65151067676132,-24.86309182453194
MASK_192.nrrd,0.878593557413638,29.427877939124322,-28.549284381710684
MASK_193.nrrd,0.603742387974215,24.186773244895647,-23.583030856921432
MASK_194.nrrd,0.0,204.16414964434867,-204.16414964434867
MASK_195.nrrd,0.9319316857904025,29.8496231131986,-28.917691427408197
MASK_196.nrrd,0.0,inf,-inf
MASK_197.nrrd,0.0,152.24322645030878,-152.24322645030878
MASK_198.nrrd,0.6887803679474186,13.416407864998739,-12.727627497051321
MASK_199.nrrd,0.9423524272662204,29.257477676655586,-28.315125249389364
nvauto/,0.6020135594619704,inf,-inf
