case,DiceCoefficient,HDCoefficient,score
MASK_130.nrrd,0.8223287038039222,91.15371632577578,-90.33138762197186
MASK_131.nrrd,0.5502688725581207,116.37869220780924,-115.82842333525112
MASK_132.nrrd,0.8440733911119306,33.18132004607411,-32.33724665496218
MASK_133.nrrd,0.0,195.90558950678258,-195.90558950678258
MASK_134.nrrd,0.0,166.2558269655533,-166.2558269655533
MASK_135.nrrd,0.7388199468161153,24.1039415863879,-23.365121639571786
MASK_136.nrrd,0.8390322349055926,28.74021572639983,-27.901183491494237
MASK_137.nrrd,0.3240061577469891,223.0112104805496,-222.68720432280261
MASK_138.nrrd,0.788903786770681,13.784048752090222,-12.99514496531954
MASK_139.nrrd,0.49314409429877315,241.06015846671968,-240.5670143724209
MASK_140.nrrd,0.732036073671777,71.47726911403373,-70.74523304036195
MASK_141.nrrd,0.0,306.33315197673267,-306.33315197673267
MASK_142.nrrd,0.8431596388574627,27.16615541441225,-26.322995775554787
MASK_143.nrrd,0.8828624754399867,25.88435821108957,-25.001495735649584
MASK_144.nrrd,0.0,122.18428704215611,-122.18428704215611
MASK_145.nrrd,0.8866930758184555,278.23730878514476,-277.3506157093263
MASK_146.nrrd,0.0,276.1702373537018,-276.1702373537018
MASK_147.nrrd,0.41807941121973863,203.94852291693607,-203.53044350571633
MASK_148.nrrd,0.7966275231663729,32.817678162843876,-32.021050639677505
MASK_149.nrrd,0.7213144713123947,34.942810419312295,-34.2214959479999
MASK_150.nrrd,0.8500260659721346,31.20897306865447,-30.358947002682335
MASK_151.nrrd,0.6686340926412059,46.184412955021955,-45.51577886238075
MASK_152.nrrd,0.0,189.0952141118331,-189.0952141118331
MASK_153.nrrd,0.7625587323802859,51.487862647424,-50.72530391504372
MASK_154.nrrd,0.8077922754381853,44.384682042344295,-43.576889766906106
MASK_155.nrrd,0.895229277819639,13.19090595827292,-12.29567668045328
MASK_156.nrrd,0.764783944296539,30.757112998459398,-29.99232905416286
MASK_157.nrrd,0.5192993502117591,45.69463863518345,-45.17533928497169
MASK_158.nrrd,0.8470149559516492,19.8997487421324,-19.05273378618075
MASK_159.nrrd,0.8871033444677581,31.0322412983658,-30.145137953898043
MASK_160.nrrd,0.5822294585804325,76.47875521999558,-75.89652576141515
MASK_161.nrrd,0.0,164.26807358704855,-164.26807358704855
MASK_162.nrrd,0.42898355805117516,206.8187612379496,-206.3897776798984
MASK_163.nrrd,0.0,121.4495780149112,-121.4495780149112
MASK_164.nrrd,0.0,323.7668914512415,-323.7668914512415
MASK_165.nrrd,0.0,260.76426135496405,-260.76426135496405
MASK_166.nrrd,0.0,242.34273250914705,-242.34273250914705
MASK_167.nrrd,0.0,136.79912280420515,-136.79912280420515
MASK_168.nrrd,0.4720790681256619,244.05941899463744,-243.5873399265118
MASK_169.nrrd,0.0,90.48204241726643,-90.48204241726643
MASK_170.nrrd,0.7872011996118903,25.495097567963924,-24.707896368352035
MASK_171.nrrd,0.4462841015992474,199.29124416290847,-198.84496006130922
MASK_172.nrrd,0.7062486750053,49.42671342502959,-48.72046475002429
MASK_173.nrrd,0.6865777607214814,194.14942698859556,-193.46284922787407
MASK_174.nrrd,0.838969336440918,16.97056274847714,-16.13159341203622
MASK_175.nrrd,0.7720856252899464,418.78156597443495,-418.009480349145
MASK_176.nrrd,0.0,255.22930866183845,-255.22930866183845
MASK_177.nrrd,0.31483477564596096,187.0989043260275,-186.78406955038156
MASK_178.nrrd,0.5255731082738224,183.9483623194292,-183.4227892111554
MASK_179.nrrd,0.7506563096316571,45.880278987817846,-45.12962267818619
MASK_180.nrrd,0.8552301219376345,42.555845661906424,-41.70061553996879
MASK_181.nrrd,0.36373574053158486,223.28905033610582,-222.92531459557424
MASK_182.nrrd,0.8621306539590637,31.63858403911275,-30.776453385153687
MASK_183.nrrd,0.6222138916705737,135.0,-134.37778610832942
MASK_184.nrrd,0.7961069825342336,20.049937655763422,-19.25383067322919
MASK_185.nrrd,0.8022553104694192,32.29551052391029,-31.493255213440868
MASK_186.nrrd,0.8360356718793421,31.12876483254676,-30.29272916066742
MASK_187.nrrd,0.8013079801912827,23.345235059857504,-22.543927079666222
MASK_188.nrrd,0.7295614364700199,197.13447187135992,-196.4049104348899
MASK_189.nrrd,0.681768550624511,237.08437316702253,-236.40260461639804
MASK_190.nrrd,0.8981236958879649,20.518284528683193,-19.62016083279523
MASK_191.nrrd,0.8003657542687896,22.80350850198276,-22.00314274771397
MASK_192.nrrd,0.8608438815192585,29.017236257093817,-28.15639237557456
MASK_193.nrrd,0.6825909546265302,21.307275752662516,-20.624684798035986
MASK_194.nrrd,0.0,176.8219443394965,-176.8219443394965
MASK_195.nrrd,0.9429600790947482,25.787593916455254,-24.844633837360504
MASK_196.nrrd,0.0,274.5286870256003,-274.5286870256003
MASK_197.nrrd,0.0,192.84190415985836,-192.84190415985836
MASK_198.nrrd,0.3399070800751118,266.60832695172894,-266.2684198716538
MASK_199.nrrd,0.9284408286087226,18.547236990991408,-17.618796162382687
FathomX,0.539987049828625,121.1639595177747,-120.62397246794603
