case,DiceCoefficient,HDCoefficient,score
MASK_130.nrrd,0.8247439100361577,89.01685233707154,-88.19210842703538
MASK_131.nrrd,0.7072857558649986,114.25410277097274,-113.54681701510773
MASK_132.nrrd,0.5369332714564296,80.66597795849252,-80.12904468703609
MASK_133.nrrd,0.3849636438468926,151.28119513012845,-150.89623148628155
MASK_134.nrrd,0.0,127.58134659894448,-127.58134659894448
MASK_135.nrrd,0.7546053975742492,27.073972741361768,-26.31936734378752
MASK_136.nrrd,0.8347967547500365,28.284271247461902,-27.449474492711865
MASK_137.nrrd,0.0,262.08586379276545,-262.08586379276545
MASK_138.nrrd,0.8386672463186525,15.684387141358123,-14.84571989503947
MASK_139.nrrd,0.5984224547718131,323.93826572357887,-323.33984326880704
MASK_140.nrrd,0.7936311532232094,55.17245689653489,-54.37882574331168
MASK_141.nrrd,0.0,106.92520750505935,-106.92520750505935
MASK_142.nrrd,0.8608681099666814,26.019223662515376,-25.158355552548695
MASK_143.nrrd,0.9080861268964079,23.366642891095847,-22.45855676419944
MASK_144.nrrd,0.0,120.15822901491184,-120.15822901491184
MASK_145.nrrd,0.846390844361555,30.28200785945344,-29.435617015091886
MASK_146.nrrd,0.8713768975895035,25.099800796022265,-24.228423898432762
MASK_147.nrrd,0.4946978518809497,79.82480817390042,-79.33011032201948
MASK_148.nrrd,0.8248077493471073,28.089143810376278,-27.26433606102917
MASK_149.nrrd,0.5883982426092784,83.12039460926542,-82.53199636665614
MASK_150.nrrd,0.8702026924743307,54.230987451824994,-53.360784759350665
MASK_151.nrrd,0.7693867827622533,43.37049688440288,-42.60111010164063
MASK_152.nrrd,0.1622994361513614,196.33135256499406,-196.1690531288427
MASK_153.nrrd,0.7860536901333138,41.66533331199932,-40.879279621866004
MASK_154.nrrd,0.8240660019514223,30.495901363953813,-29.67183536200239
MASK_155.nrrd,0.9054972118633988,13.638181696985855,-12.732684485122457
MASK_156.nrrd,0.8701102083803506,20.024984394500787,-19.154874186120438
MASK_157.nrrd,0.8420530986445438,28.178005607210743,-27.335952508566198
MASK_158.nrrd,0.8588258476192872,23.600847442411894,-22.742021594792607
MASK_159.nrrd,0.6286733833385114,108.27280360275151,-107.644130219413
MASK_160.nrrd,0.7107755365601635,74.39085965358916,-73.680084117029
MASK_161.nrrd,0.0,155.9134375222354,-155.9134375222354
MASK_162.nrrd,0.5629618869500481,56.88585061331157,-56.32288872636152
MASK_163.nrrd,0.8601584995141607,23.388031127053,-22.52787262753884
MASK_164.nrrd,0.22521454215983172,174.8999714122332,-174.6747568700734
MASK_165.nrrd,0.0,254.38946519067963,-254.38946519067963
MASK_166.nrrd,0.0,265.44490953868376,-265.44490953868376
MASK_167.nrrd,0.805292223013742,20.46948949045872,-19.66419726744498
MASK_168.nrrd,0.6960806439479426,137.78606605894515,-137.08998541499722
MASK_169.nrrd,0.0,237.95167576632025,-237.95167576632025
MASK_170.nrrd,0.7500149658180715,27.09243436828813,-26.34241940247006
MASK_171.nrrd,0.6407782705817605,33.60059523282288,-32.95981696224112
MASK_172.nrrd,0.7112614762613358,49.68903299521938,-48.97777151895804
MASK_173.nrrd,0.8305027140928909,11.40175425099138,-10.571251536898489
MASK_174.nrrd,0.8207779951982459,17.69180601295413,-16.871028017755886
MASK_175.nrrd,0.8360492262656989,413.44044311121763,-412.60439388495195
MASK_176.nrrd,0.0,300.3431370948902,-300.3431370948902
MASK_177.nrrd,0.6140184044592044,21.908902300206645,-21.29488389574744
MASK_178.nrrd,0.6424504685557462,59.983331017875294,-59.34088054931955
MASK_179.nrrd,0.696653230487185,50.00999900019995,-49.31334576971276
MASK_180.nrrd,0.8870374488113106,44.384682042344295,-43.49764459353298
MASK_181.nrrd,0.8474705211106884,23.62202362203543,-22.77455310092474
MASK_182.nrrd,0.8921723547631725,27.964262908219126,-27.072090553455954
MASK_183.nrrd,0.7434144962752652,93.54143466934853,-92.79802017307327
MASK_184.nrrd,0.851839078127853,18.24828759089466,-17.396448512766806
MASK_185.nrrd,0.4686524945567703,265.6332057556058,-265.16455326104904
MASK_186.nrrd,0.8966697105387653,14.89966442575134,-14.002994715212575
MASK_187.nrrd,0.8120757489445298,24.71841418861655,-23.90633843967202
MASK_188.nrrd,0.0,260.8160271148995,-260.8160271148995
MASK_189.nrrd,0.49720574138996154,66.4304147209695,-65.93320897957953
MASK_190.nrrd,0.9352353208857279,21.095023109728988,-20.15978778884326
MASK_191.nrrd,0.8262134495763334,20.92844953645635,-20.102236086880016
MASK_192.nrrd,0.8866155121832133,25.019992006393608,-24.133376494210395
MASK_193.nrrd,0.7729133916688693,16.881943016134134,-16.109029624465265
MASK_194.nrrd,0.0,173.65195075207188,-173.65195075207188
MASK_195.nrrd,0.9346665276044867,25.15949125081825,-24.22482472321376
MASK_196.nrrd,0.8342408671421633,12.529964086141668,-11.695723218999504
MASK_197.nrrd,0.0,167.1316846082753,-167.1316846082753
MASK_198.nrrd,0.41252683342721863,261.51290599127225,-261.10037915784505
MASK_199.nrrd,0.9388870905743592,28.792360097775937,-27.85347300720158
poa,0.6146667205037061,90.53394883191763,-89.91928211141396
