case,DiceCoefficient,HDCoefficient,score
MASK_130.nrrd,0.8349985253145891,88.80315309717331,-87.96815457185872
MASK_131.nrrd,0.6637676129940924,123.95160345876934,-123.28783584577525
MASK_132.nrrd,0.563772580109724,158.73877913099875,-158.17500655088904
MASK_133.nrrd,0.0,inf,-inf
MASK_134.nrrd,0.2676413420096341,128.39781929612357,-128.13017795411395
MASK_135.nrrd,0.7187477054436492,202.07176942858692,-201.35302172314326
MASK_136.nrrd,0.8418511089895744,64.03905058634146,-63.19719947735189
MASK_137.nrrd,0.21690826367580152,29.427877939124322,-29.21096967544852
MASK_138.nrrd,0.8226437423978434,58.38664230798,-57.56399856558215
MASK_139.nrrd,0.33754688965301655,334.5504446268156,-334.21289773716256
MASK_140.nrrd,0.7874022608630338,75.35250493513803,-74.565102674275
MASK_141.nrrd,0.0,281.04092228712886,-281.04092228712886
MASK_142.nrrd,0.8642095580123624,98.60020283954795,-97.73599328153558
MASK_143.nrrd,0.8728945165250359,106.10843510296436,-105.23554058643933
MASK_144.nrrd,0.05602237638616712,180.00833314044104,-179.9523107640549
MASK_145.nrrd,0.7259653567475266,176.8219443394965,-176.09597898274896
MASK_146.nrrd,0.405889275448062,289.4840237387894,-289.0781344633413
MASK_147.nrrd,0.41393972868640544,71.56814934033156,-71.15420961164516
MASK_148.nrrd,0.8278281096056833,30.23243291566195,-29.404604806056266
MASK_149.nrrd,0.17435225169648366,82.22530024268686,-82.05094799099037
MASK_150.nrrd,0.8026820454707547,165.43578814754684,-164.63310610207608
MASK_151.nrrd,0.1920859044488157,201.50930499607207,-201.31721909162326
MASK_152.nrrd,0.08193615769838831,182.8332573685652,-182.75132121086682
MASK_153.nrrd,0.7916790952831779,120.14574482685602,-119.35406573157285
MASK_154.nrrd,0.8321979025429591,32.66496594212215,-31.832768039579193
MASK_155.nrrd,0.8788615436129248,336.3524936729324,-335.47363212931947
MASK_156.nrrd,0.8658473594326583,145.09651959988565,-144.230672240453
MASK_157.nrrd,0.7734950561208523,241.30893062628246,-240.5354355701616
MASK_158.nrrd,0.8562433190807055,23.366642891095847,-22.510399572015142
MASK_159.nrrd,0.8713059891898319,121.43310915891102,-120.56180316972119
MASK_160.nrrd,0.66649234310696,80.45495634204272,-79.78846399893575
MASK_161.nrrd,0.001722960684589712,115.11298797268708,-115.11126501200249
MASK_162.nrrd,0.3465819984702497,283.11481769769665,-282.7682356992264
MASK_163.nrrd,0.7939513565956309,149.96666296213968,-149.17271160554404
MASK_164.nrrd,0.0,inf,-inf
MASK_165.nrrd,0.12350620330670208,262.5642778444928,-262.4407716411861
MASK_166.nrrd,0.19512602388164807,317.40510392871755,-317.2099779048359
MASK_167.nrrd,0.7931144464709835,21.95449840010015,-21.161383953629166
MASK_168.nrrd,0.8489811285236953,5.830951894845301,-4.981970766321606
MASK_169.nrrd,0.2632208192076516,237.81505419127697,-237.55183337206932
MASK_170.nrrd,0.7055231115691438,131.70421405558744,-130.9986909440183
MASK_171.nrrd,0.48505288537435953,197.05075488310112,-196.56570199772676
MASK_172.nrrd,0.5891132064557181,128.16785868539742,-127.5787454789417
MASK_173.nrrd,0.8380560633759903,63.54525946126902,-62.70720339789303
MASK_174.nrrd,0.5640686741263718,132.1741275741966,-131.61005890007024
MASK_175.nrrd,0.8253082784372059,418.49850656842256,-417.67319828998535
MASK_176.nrrd,0.0,inf,-inf
MASK_177.nrrd,0.5935249202523059,83.70185183136631,-83.108326911114
MASK_178.nrrd,0.7464085207286316,37.282703764614496,-36.53629524388587
MASK_179.nrrd,0.7180054176571398,45.12205669071391,-44.40405127305677
MASK_180.nrrd,0.8706343081583524,254.70374948162817,-253.83311517346982
MASK_181.nrrd,0.8612385554943822,24.166091947189145,-23.304853391694763
MASK_182.nrrd,0.9046398557585006,27.202941017470888,-26.298301161712388
MASK_183.nrrd,0.7675663093806409,79.84985911070852,-79.08229280132788
MASK_184.nrrd,0.8920254361089628,7.211102550927978,-6.319077114819016
MASK_185.nrrd,0.8274467527517034,252.24392956025721,-251.4164828075055
MASK_186.nrrd,0.8059481621888906,140.92196422133776,-140.11601605914888
MASK_187.nrrd,0.8213987533909463,25.199206336708304,-24.37780758331736
MASK_188.nrrd,0.5103238398520763,228.1249657534221,-227.61464191357
MASK_189.nrrd,0.6093997590069644,200.61405733397646,-200.00465757496949
MASK_190.nrrd,0.928467999252411,79.25276020429824,-78.32429220504584
MASK_191.nrrd,0.8451825178829673,220.27482833950864,-219.42964582162568
MASK_192.nrrd,0.8440401410447375,86.31917515824627,-85.47513501720152
MASK_193.nrrd,0.8204640262892434,78.87331614684399,-78.05285212055475
MASK_194.nrrd,0.22830251540896218,190.14205216100936,-189.9137496456004
MASK_195.nrrd,0.9338191341718276,138.58210562695314,-137.6482864927813
MASK_196.nrrd,0.08146896292719567,224.99333323456497,-224.91186427163777
MASK_197.nrrd,0.055894719818872805,143.8123777704826,-143.75648305066375
MASK_198.nrrd,0.23828539168032167,306.7588629526456,-306.52057756096525
MASK_199.nrrd,0.9416640102008289,128.20686409081225,-127.26520008061142
yangzikai,0.5889812155204788,inf,-inf
